date,home,away,first_downs_opp_homeAvg,first_downs_homeAvg,third_downs_opp_homeAvg,third_downs_homeAvg,fourth_downs_opp_homeAvg,fourth_downs_homeAvg
11/27/2016,Buccaneers,Seahawks,21.46631789,21.87218406,4.892987604,5.880368977,2.007056125,3.569324284
11/27/2016,Jets,Patriots,19.83724061,18.90788215,4.795695564,5.111156193,3.77615619,2.393403752
11/27/2016,Ravens,Bengals,15.60637925,19.56975601,4.231938108,5.2068161,2.661602305,3.158154078
11/27/2016,Bears,Titans,20.60415984,18.77216749,5.288701321,4.210415095,4.209415763,2.749326172
11/27/2016,Broncos,Chiefs,19.27665978,18.49097096,5.183969025,4.456436129,2.212264487,2.473269256
11/27/2016,Bills,Jaguars,20.80632029,20.31050418,4.889603962,5.568227132,2.239904513,2.526559814
11/27/2016,Dolphins,49ers,21.35118334,17.75584752,4.694870293,4.223226113,2.528236963,2.810485115
11/27/2016,Raiders,Panthers,20.45133238,21.34439808,4.141384975,5.130837691,2.187279694,2.445661518
11/27/2016,Falcons,Cardinals,23.1175873,23.48385594,5.867359139,5.048070827,3.1695451,3.072390914
11/27/2016,Saints,Rams,22.70773098,24.63981351,5.071166446,7.200524359,2.392461382,3.558847278
11/28/2016,Eagles,Packers,19.31695962,20.22320287,4.732035312,4.820966005,2.661389713,2.683405899
12/1/2016,Vikings,Cowboys,19.17863356,18.02089443,5.073758186,5.467432916,2.929097451,3.350824971
12/4/2016,Jaguars,Broncos,19.48992435,20.58339283,6.300939907,4.641261545,3.399956608,2.551370067
12/4/2016,Saints,Lions,22.25511844,25.00712649,5.289824247,6.888814161,2.836725004,3.441609997
12/4/2016,Packers,Texans,19.22278165,22.10926523,5.149558346,6.038419531,3.217241602,3.45582987
12/4/2016,Chargers,Buccaneers,20.06793356,22.33943412,5.120174011,5.689357283,2.682011125,2.905229126
12/4/2016,Steelers,Giants,19.54773154,20.8889158,5.094108015,4.942784434,2.710927818,2.858146302
12/4/2016,Bears,49ers,20.49547359,18.60491256,5.263849145,4.207004049,4.350981574,2.468550744
12/4/2016,Patriots,Rams,20.382223,21.75616519,5.432250703,6.175140652,2.742588298,2.4383933
12/4/2016,Falcons,Chiefs,23.41850039,22.29440901,5.851920894,4.749661289,3.38021749,2.814886041
12/4/2016,Cardinals,Redskins,16.77372947,23.13995652,5.282262405,5.83755778,2.335060025,3.988400962
12/4/2016,Bengals,Eagles,21.06791319,21.42788971,5.100005341,4.80354737,2.477860881,3.130027853
12/4/2016,Ravens,Dolphins,16.67558905,19.33363289,4.499422884,4.987791764,3.064676808,2.871226065
12/4/2016,Raiders,Bills,20.58576091,20.80679728,4.491061693,5.032677929,2.084220614,2.580582291
12/4/2016,Seahawks,Panthers,20.40985291,19.17107783,6.158727365,5.110579033,3.646043758,2.721723405
12/5/2016,Jets,Colts,19.4438971,18.67508389,4.925523854,4.97427091,3.402703641,2.571515457
12/8/2016,Chiefs,Raiders,20.9548837,19.21617391,6.467900277,4.801451487,3.268192211,2.192159918
12/11/2016,Giants,Cowboys,19.8886529,18.61733372,5.698761041,4.543421163,3.543519234,2.829684607
12/11/2016,Browns,Bengals,23.27055274,17.99465654,6.035360802,4.643512787,3.162587808,2.638336655
12/11/2016,Titans,Broncos,20.43229958,20.5871616,5.165581346,6.03865232,2.81822113,3.934946742
12/11/2016,Rams,Falcons,20.50741772,16.30014674,5.088085217,4.442818021,3.316632411,2.005172577
12/11/2016,Buccaneers,Saints,20.59761833,22.12136483,4.36913774,6.168315605,2.068629521,3.296700765
12/11/2016,Jaguars,Vikings,19.14003764,20.54996847,6.195552683,4.927183428,3.529573764,2.344687341
12/11/2016,Colts,Texans,22.21685674,20.5965174,5.224240564,5.70103776,2.558294464,3.091691478
12/11/2016,49ers,Jets,23.36107743,18.87395255,6.804178296,5.044921018,3.494081842,3.143953372
12/11/2016,Lions,Bears,20.33538185,19.79439691,5.431417069,5.117201792,2.824759909,2.863861618
12/11/2016,Bills,Steelers,20.86730615,19.7291484,5.488402573,5.274667204,2.554601997,2.578915325
12/11/2016,Eagles,Redskins,19.63627975,20.11874582,5.246432479,4.942547137,2.651913913,2.7807863
12/11/2016,Dolphins,Cardinals,20.84845938,17.64498532,4.64287123,4.128163805,2.346437229,2.919156127
12/11/2016,Panthers,Chargers,20.49339016,21.01009543,5.042204196,5.537436876,3.346146081,3.304229063
12/11/2016,Packers,Seahawks,19.34322352,22.42708304,5.137666301,6.412064116,3.358996606,3.275216426
12/12/2016,Patriots,Ravens,20.03193502,22.21469954,5.427526308,6.001273274,2.982686057,2.278676374
12/15/2016,Seahawks,Rams,19.72064817,19.63312075,5.940258602,4.858155847,3.450074956,2.824871091
12/17/2016,Jets,Dolphins,20.8156997,18.02198548,5.007232821,4.819804243,2.963787382,2.789701577
12/18/2016,Broncos,Patriots,19.66853029,18.28442905,5.209317872,5.038337551,2.561848028,2.667324954
12/18/2016,Vikings,Colts,18.51740383,18.18703618,4.751960778,5.241999479,2.918618499,3.320210938
12/18/2016,Chargers,Raiders,20.13245875,21.60172696,4.960423274,5.350058726,2.650244191,2.730712919
12/18/2016,Giants,Lions,19.91021363,18.3096285,5.813510944,4.436660236,3.827061949,2.608071227
12/18/2016,Chiefs,Titans,21.89012008,18.99204775,6.446501101,4.622800773,3.559492428,2.121389409
12/18/2016,Bengals,Steelers,20.77550336,21.47635354,5.358230481,5.029059336,2.745799949,3.312992014
12/18/2016,Texans,Jaguars,17.37896762,18.78831002,4.796567414,5.907561087,2.747959742,3.046601913
12/18/2016,Cowboys,Buccaneers,21.02302534,22.7374503,5.089903665,5.121537806,2.921771665,2.900811442
12/18/2016,Ravens,Eagles,16.94625846,19.74991357,4.473557172,4.949715399,2.681747714,3.158495327
12/18/2016,Bears,Packers,19.44747339,19.14464583,5.119283111,4.748537425,3.538857186,3.420280401
12/18/2016,Bills,Browns,21.23205272,20.20967227,5.476402056,5.620052362,2.773072265,2.376323286
12/18/2016,Falcons,49ers,22.8910243,23.69213427,5.421028643,4.779221393,3.049963095,3.21002695
12/18/2016,Cardinals,Saints,17.85667841,23.19444493,5.223181735,6.04914831,2.320513953,4.314678532
12/19/2016,Redskins,Panthers,22.65041244,22.6376166,5.708640872,6.250956931,3.110846909,3.183029721
12/22/2016,Eagles,Giants,19.42433006,20.49249468,5.054990651,5.498187543,2.925513736,3.232677251
12/24/2016,Texans,Bengals,17.73989369,18.83857868,4.838049527,5.827056955,2.980963446,2.741474343
12/24/2016,Panthers,Falcons,20.97066897,19.93229068,5.243819105,5.474074082,3.399325584,3.155168588
12/24/2016,Browns,Chargers,22.23901603,17.83451584,6.055864488,4.631105404,2.565153897,3.00630354
12/24/2016,Rams,49ers,20.34612445,16.02110562,4.94076579,4.31223441,3.104278564,2.270446409
12/24/2016,Bears,Redskins,19.91435478,18.87083595,5.185224586,4.692492557,3.799853878,3.113045607
12/24/2016,Saints,Buccaneers,21.43595912,23.72992596,5.104471149,6.535999654,2.648212837,3.62256642
12/24/2016,Bills,Dolphins,21.5169503,19.71818709,5.541439638,5.423552109,2.601441626,2.448866636
12/24/2016,Seahawks,Cardinals,19.71690927,19.76477723,5.826138467,4.9007283,3.517039917,2.605960343
12/24/2016,Raiders,Colts,20.07513471,21.00457828,4.764447255,5.247684651,1.917687293,3.102691379
12/24/2016,Jaguars,Titans,18.55111944,20.21253957,5.475011361,5.220148676,2.916273097,3.063710568
12/24/2016,Packers,Vikings,19.43829135,21.54959912,5.273944292,6.092808992,2.881598319,3.431616092
12/24/2016,Patriots,Jets,18.70145309,21.8515278,5.116586325,6.046910229,2.582534325,2.889253255
12/25/2016,Steelers,Ravens,18.73572262,20.57134166,5.056855575,5.353095244,2.918709071,2.781938474
12/25/2016,Chiefs,Broncos,21.49011535,18.62127705,6.329469604,4.676818804,3.308761952,2.394957769
12/26/2016,Cowboys,Lions,20.38763477,21.89571158,4.871967769,4.737325832,2.865704685,2.758900207
1/1/2017,Rams,Cardinals,20.25110604,15.73423984,5.135197603,4.182800151,3.428341841,2.097913876
1/1/2017,Redskins,Giants,22.85913403,21.86154999,5.924716462,5.57771846,3.379327144,2.859983218
1/1/2017,Dolphins,Patriots,21.20503876,17.01621459,4.527934181,4.20932688,2.454853711,2.601117183
1/1/2017,Buccaneers,Panthers,20.21019243,21.3224532,4.304351682,5.863566581,2.283575079,3.119309764
1/1/2017,49ers,Seahawks,23.52807763,17.79102473,6.689911112,4.883526341,3.642702055,2.584652634
1/1/2017,Broncos,Raiders,19.43903687,18.02098652,5.260472479,4.578044496,2.598745582,2.49501915
1/1/2017,Titans,Texans,19.99973149,20.16080954,5.139547458,6.014599352,3.297013746,3.598888666
1/1/2017,Colts,Jaguars,21.21764408,21.61935649,4.790807042,5.755059282,2.417055734,2.631253359
1/1/2017,Lions,Packers,19.8183893,20.14764613,5.461089408,5.162366158,3.194273375,2.610225086
1/1/2017,Bengals,Ravens,20.64059224,21.27868104,5.364188584,5.377002735,2.759206885,3.290466798
1/1/2017,Eagles,Cowboys,19.20317508,21.11187653,4.967826178,5.700447014,2.990142733,3.085490033
1/1/2017,Steelers,Browns,18.71510316,21.00687238,5.162697603,5.288900229,3.17546634,2.585582932
1/1/2017,Chargers,Chiefs,19.67489608,20.64234133,4.881332911,5.55400217,2.608593647,2.959978682
1/1/2017,Jets,Bills,19.8769762,18.62767977,4.749422927,5.052721643,2.599050422,2.761879303
1/1/2017,Vikings,Bears,19.06037077,18.69147579,5.064654281,4.893132969,3.002927991,3.082612411
1/1/2017,Falcons,Saints,22.12469731,23.72918982,5.479063004,4.693050969,3.106968768,3.019865981
1/7/2017,Seahawks,Lions,19.41074359,19.84138305,5.256815434,5.219581085,3.017890503,3.323789878
1/7/2017,Texans,Raiders,16.86404323,19.13542069,4.804691849,5.5574412,2.565023781,2.970736665
1/8/2017,Steelers,Dolphins,18.96412882,21.07947013,5.424084155,5.082451676,2.959162252,2.563276965
1/8/2017,Packers,Giants,20.47737014,21.18076586,5.131344497,5.861383729,2.908522464,3.370706496
1/14/2017,Patriots,Texans,18.22405061,21.74689778,4.594779868,6.339917359,2.517766792,3.299432725
1/14/2017,Falcons,Seahawks,21.67424723,23.54002904,5.352734773,4.759821884,3.145050944,2.810558364
1/15/2017,Chiefs,Steelers,20.96071388,18.59005921,6.150143192,4.951357625,2.939441839,3.036099435
1/15/2017,Cowboys,Packers,20.34795879,22.30872975,4.765693281,4.728042151,2.566241692,3.031406922
1/22/2017,Patriots,Steelers,17.97946311,21.83700156,4.777910511,6.456867773,2.837908498,3.045080334
1/22/2017,Falcons,Packers,22.03454265,23.7533494,5.475160325,4.866335475,3.10078107,3.082835242
2/5/2017,Falcons,Patriots,21.65098851,24.10604827,5.498694798,4.931589775,2.891915702,3.345981338
9/7/2017,Patriots,Chiefs,17.86544479,22.13788257,4.847722397,6.728111159,2.38002053,3.790384056
9/10/2017,Bengals,Ravens,20.33023152,20.76330515,5.221844907,5.537055979,2.893106949,3.109238446
9/10/2017,49ers,Panthers,22.72062589,18.10650732,6.457457102,4.948551332,3.619995904,2.487401584
9/10/2017,Texans,Jaguars,16.81144584,19.18056865,4.918562378,5.241806059,2.886321208,3.168847151
9/10/2017,Titans,Raiders,20.40795712,19.99614903,4.988337517,5.908002406,3.39386912,3.252392645
9/10/2017,Packers,Seahawks,20.7541584,22.24630981,5.214093573,5.972860706,3.117175793,3.066474637
9/10/2017,Bears,Falcons,20.05595101,20.65312137,5.244446264,4.703584035,3.248805323,3.395482368
9/10/2017,Redskins,Eagles,23.55093979,21.76584815,6.02279453,5.755720019,3.651581646,2.664279687
9/10/2017,Browns,Steelers,22.60953403,18.07215382,5.866515024,4.604578023,2.646029051,3.044384789
9/10/2017,Cowboys,Giants,20.53494091,21.86597689,4.836762655,4.791867737,2.784289127,2.828833556
9/10/2017,Bills,Jets,21.13445591,21.27617524,5.275216169,5.49460965,2.25674407,2.9826277
9/10/2017,Lions,Cardinals,20.76866968,20.6812978,5.514214585,5.129933344,3.019291419,2.744521961
9/10/2017,Rams,Colts,20.20803162,15.59325934,5.182924799,4.205704686,3.272934495,2.264403447
9/11/2017,Broncos,Chargers,19.69369484,17.64280582,5.500859255,4.538847419,3.151521552,2.354072799
9/11/2017,Vikings,Saints,19.02023881,18.90528714,5.128494002,4.88842308,3.207485768,3.11298541
9/14/2017,Bengals,Texans,20.50054435,21.1754691,5.477751229,5.199635716,2.755298019,2.980730528
9/17/2017,Panthers,Bills,20.52441796,19.60377711,4.877997482,5.099273096,3.021720949,2.925609753
9/17/2017,Seahawks,49ers,19.3736088,19.87540381,4.890683355,5.260092336,2.963830744,3.26783093
9/17/2017,Colts,Cardinals,21.73213668,21.85491981,5.043200993,5.377680423,2.667387908,2.419515174
9/17/2017,Jaguars,Titans,19.21058814,19.93509543,5.04504194,4.858936354,2.691599924,2.697725603
9/17/2017,Chargers,Dolphins,20.45245457,21.06802649,5.186758583,5.311622435,2.649805312,2.867270891
9/17/2017,Rams,Redskins,20.24961281,15.08331666,5.092308229,4.035191519,3.132218625,2.223839422
9/17/2017,Saints,Patriots,22.05771999,24.78235234,5.334661991,6.650321314,2.838158988,3.573058959
9/17/2017,Ravens,Browns,18.95463701,19.87035536,4.582635791,5.562947209,2.857712624,2.628701963
9/17/2017,Steelers,Vikings,19.65329418,21.03842454,5.801500788,5.41990299,3.119514758,2.424801293
9/17/2017,Chiefs,Eagles,21.33303608,18.90375989,6.026429374,4.941359243,2.737173155,2.689337796
9/17/2017,Buccaneers,Bears,20.58573636,21.41391983,4.316712333,5.953268666,2.528731369,2.834749132
9/17/2017,Falcons,Packers,23.0039613,24.00482164,5.516473714,4.91954948,2.742823693,3.535757564
9/17/2017,Broncos,Cowboys,19.07192663,17.62816859,5.220139125,4.569134378,2.944540154,2.52784845
9/17/2017,Raiders,Jets,19.50594217,20.18518233,4.944439157,4.933619358,2.592229393,2.932214364
9/18/2017,Giants,Lions,18.66217826,17.78459193,5.076882316,4.967458523,3.554984128,2.384277325
9/21/2017,49ers,Rams,21.86781742,16.77514191,6.388885056,4.176087729,2.61739921,2.368749692
9/24/2017,Chargers,Chiefs,20.86367043,20.1248504,5.83690643,4.767343803,3.825990093,2.397975205
9/24/2017,Panthers,Saints,18.86187846,19.69639734,4.250937007,5.481453493,2.821239158,2.235120797
9/24/2017,Jets,Dolphins,20.40523897,16.49361659,5.962919518,4.488156432,4.133160649,2.40945963
9/24/2017,Bears,Steelers,19.62964719,20.41035488,5.196138297,4.595216268,2.693751071,3.605748057
9/24/2017,Bills,Broncos,18.7118012,21.23395302,4.866573312,6.075050997,1.984045875,3.9422875
9/24/2017,Lions,Falcons,21.58772314,19.78663179,5.873110789,5.556755504,2.973059112,3.682890108
9/24/2017,Redskins,Raiders,22.17915286,20.10517776,6.453734827,5.040111509,2.619468241,2.805590914
9/24/2017,Eagles,Giants,18.39129491,20.55589995,4.78226713,6.083473606,2.711477604,2.595222236
9/24/2017,Packers,Bengals,19.6751984,23.23421226,5.119329965,6.388488716,2.892330922,4.212218
9/24/2017,Colts,Browns,21.14963622,19.33059648,5.034138898,4.212061034,3.184864445,1.87441798
9/24/2017,Titans,Seahawks,20.7327403,20.06031421,4.829270265,6.395926982,2.837254616,4.488846896
9/24/2017,Vikings,Buccaneers,19.03492038,19.93788382,4.729808389,5.816122737,2.421619165,4.504679267
9/24/2017,Patriots,Texans,19.29369061,23.74606125,4.395102497,6.367029507,1.698988236,3.971803959
9/24/2017,Jaguars,Ravens,20.0087691,19.72179168,5.017025075,4.499912655,3.218751769,2.353621694
9/25/2017,Cardinals,Cowboys,18.63558976,23.17135211,5.941806317,5.430908848,3.90989164,2.977639942
9/28/2017,Packers,Bears,19.68909401,23.45197459,5.129802693,6.164693981,3.2178733,4.122782361
10/1/2017,Dolphins,Saints,22.13640261,18.21716046,4.235610024,4.674114175,2.62484744,2.037840473
10/1/2017,Vikings,Lions,19.58483555,18.88604302,4.431615258,5.696233128,2.532300252,3.698490988
10/1/2017,Browns,Bengals,21.66012648,19.1660475,5.232707581,3.96820178,2.391410581,2.499036466
10/1/2017,Ravens,Steelers,18.27370776,20.11254029,4.015299633,5.33549083,2.762158472,2.350454517
10/1/2017,Broncos,Raiders,18.14384811,20.01751269,4.463342304,6.015508328,2.451845901,4.686646473
10/1/2017,Falcons,Bills,22.59720531,22.22889218,5.425560332,4.994847145,3.165467528,3.317142934
10/1/2017,Cardinals,49ers,18.52295978,22.05132639,6.315338955,5.540564378,4.696347467,2.405938533
10/1/2017,Jets,Jaguars,20.5515252,16.52810367,6.38294902,4.953023487,4.864166752,1.938887048
10/1/2017,Chargers,Eagles,20.94316473,20.85671244,5.695228943,4.249196641,3.110788829,2.342609942
10/1/2017,Buccaneers,Giants,20.06578667,21.28802159,4.850228806,6.335987931,1.957847764,4.077553676
10/1/2017,Patriots,Panthers,19.31156978,24.49012642,4.311765011,6.28766773,2.134390127,3.217635048
10/1/2017,Cowboys,Rams,20.57833003,21.08043672,5.466117131,5.112376994,3.446760609,3.76781584
10/1/2017,Seahawks,Colts,19.26144412,18.69624469,5.102980111,5.365906076,3.499071009,3.51280387
10/1/2017,Texans,Titans,16.62803855,18.72519461,4.504327132,4.66138276,2.9841632,2.469988424
10/2/2017,Chiefs,Redskins,23.02079511,19.52592236,6.203912176,4.741082052,2.579437083,2.681432463
10/5/2017,Buccaneers,Patriots,20.99414015,21.06172496,5.248872021,5.358137675,2.929362835,3.320621508
10/8/2017,Steelers,Jaguars,18.48746298,20.3022849,5.160251719,4.698987901,2.807791833,1.752896436
10/8/2017,Rams,Seahawks,19.52004693,17.22137094,4.904798239,4.984224197,3.058654117,2.757659658
10/8/2017,Browns,Jets,20.77373962,20.10068936,5.708137999,4.136794566,3.325815998,2.079637794
10/8/2017,Dolphins,Titans,21.09773306,17.79937114,4.194530989,3.978884801,2.895831156,1.620092545
10/8/2017,Raiders,Ravens,18.89959606,18.44049104,5.911711732,4.670096689,3.513032848,3.194630785
10/8/2017,Bengals,Bills,19.179569,18.67058261,5.565696315,4.640466817,2.624544311,2.834172959
10/8/2017,Giants,Chargers,18.83118691,16.93107368,5.637798622,4.372422583,3.748822721,2.090291003
10/8/2017,Lions,Panthers,21.07247863,18.56067889,5.200720166,5.396247711,2.484591115,3.117276915
10/8/2017,Colts,49ers,21.16832044,18.5691975,5.181283097,5.393995184,2.160870945,3.813585575
10/8/2017,Cowboys,Packers,20.86731599,20.03912318,5.882040144,4.497891958,4.256796294,3.016356064
10/8/2017,Eagles,Cardinals,18.31521812,22.08769072,4.510915016,6.17439286,2.618577373,2.567484291
10/8/2017,Texans,Chiefs,17.37803093,19.48686813,4.77575189,4.88750234,3.530252097,2.045161258
10/9/2017,Bears,Vikings,19.88740074,19.82318658,5.47198017,4.850043578,3.112712494,3.103845195
10/12/2017,Panthers,Eagles,18.70333782,20.53534518,4.885374234,5.908179813,2.621010234,3.260881393
10/15/2017,Broncos,Giants,17.77048888,20.25278287,4.726096837,6.054728582,3.050831543,3.95311045
10/15/2017,Chiefs,Steelers,22.12661632,20.39336465,5.747522649,5.143217739,2.711073557,3.089050675
10/15/2017,Raiders,Chargers,18.30120341,17.12919508,5.799389499,4.275370556,3.805846356,2.691434338
10/15/2017,Falcons,Dolphins,22.11953347,22.71094503,5.016049859,4.842813871,3.044860005,2.843391392
10/15/2017,Jets,Patriots,19.8916841,16.56161752,5.320469818,5.004196882,3.531909496,2.79986414
10/15/2017,Jaguars,Rams,18.67393843,20.44685557,4.931854328,4.442388812,2.720513825,2.585662403
10/15/2017,Vikings,Packers,19.61179906,19.29649385,3.654444241,5.4955414,1.699818226,4.147877836
10/15/2017,Ravens,Bears,19.7999853,18.6824383,4.356572206,4.899312719,2.422586174,2.342331264
10/15/2017,Redskins,49ers,18.37622519,19.91163171,5.230817176,5.339430371,2.746035332,3.044092694
10/15/2017,Texans,Browns,16.23419614,21.42690212,4.396517651,5.021857503,3.015888041,2.65481182
10/15/2017,Cardinals,Buccaneers,18.21001508,22.50788797,5.414440928,5.819743301,3.559466555,3.512856098
10/15/2017,Saints,Lions,22.60335054,22.50670637,6.250561025,5.734354665,4.005335076,2.504563349
10/16/2017,Titans,Colts,23.05283522,18.78897794,4.994192588,5.342397761,3.531829718,3.083513752
10/19/2017,Raiders,Chiefs,18.38027291,16.84800287,6.035919129,4.490649896,3.334939465,3.186616978
10/22/2017,Colts,Jaguars,21.33850985,18.97208189,5.657463419,5.744653523,3.147218514,3.838434543
10/22/2017,Giants,Seahawks,19.30091731,17.65990187,5.637018282,4.877975261,3.282294988,2.075217792
10/22/2017,Browns,Titans,20.34198805,19.99920867,5.4434673,4.466731759,2.473523598,2.915890928
